duration,proto,service,orig_bytes,resp_bytes,conn_state,missed_bytes,orig_pkts,resp_pkts,orig_ip_bytes,resp_ip_bytes,label,label_name
2.944445,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
2.945584,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1.909447,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.946178,tcp,unknown,72768,0,OTH,0,92,92,77736,5520,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.610212,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
3.427146,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1.91214,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.970364,tcp,unknown,108302,0,OTH,0,118,116,114674,6960,0,Normal
0.956118,tcp,unknown,70844,0,OTH,0,78,78,75056,4680,0,Normal
0.612199,other,unknown,0,0,OTH,0,3,0,180,0,0,Normal
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
4.3e-05,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.172691,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
1.906864,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.960808,tcp,unknown,62510,0,OTH,0,78,78,66722,4680,0,Normal
0.951641,tcp,unknown,77762,0,OTH,0,94,94,82838,5640,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1.920669,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.273646,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.985657,tcp,unknown,58686,0,OTH,0,74,72,62682,4320,0,Normal
1.893944,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.992243,tcp,unknown,79478,0,OTH,0,102,102,84986,6120,0,Normal
1.919184,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
3.426274,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
2.944228,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.985802,tcp,unknown,84810,0,OTH,0,100,96,90210,5760,0,Normal
1.915193,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
1.906606,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.948928,tcp,unknown,68142,0,OTH,0,88,88,72894,5280,0,Normal
35.006257,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
1.416139,udp,dns,0,0,OTH,0,8,0,224,0,1,Attack
1.90467,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
333.967278,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.989472,tcp,unknown,75366,0,OTH,0,96,96,80550,5760,0,Normal
0.27781,udp,unknown,486,0,OTH,0,6,0,738,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
0.97813,tcp,unknown,119140,0,OTH,0,136,134,126484,8040,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.053397,tcp,unknown,4,12,RSTR,0,2,2,88,80,1,Attack
1.925692,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
66.882447,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.038639,tcp,unknown,170,188,S1,0,4,8,402,684,0,Normal
3.428139,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
11.065966,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.965881,tcp,unknown,70910,0,OTH,0,92,92,75878,5520,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
2.940284,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.983229,tcp,unknown,111110,0,OTH,0,122,122,117698,7320,0,Normal
3.429022,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
2.920845,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.98688,tcp,unknown,116300,0,OTH,0,120,120,122780,7200,0,Normal
0.259114,udp,unknown,658,0,OTH,0,4,0,826,0,0,Normal
0.978765,tcp,unknown,108420,0,OTH,0,124,120,115116,7200,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.980673,tcp,unknown,76448,0,OTH,0,90,88,81308,5280,0,Normal
0.985467,tcp,unknown,95918,0,OTH,0,114,114,102074,6840,0,Normal
0.207867,udp,unknown,658,0,OTH,0,4,0,826,0,0,Normal
0.975853,tcp,unknown,60058,0,OTH,0,84,84,64594,5040,0,Normal
0.934601,tcp,unknown,66064,0,OTH,0,86,86,70708,5160,0,Normal
0.98036,tcp,unknown,112548,0,OTH,0,126,124,119352,7440,0,Normal
0.93808,tcp,unknown,100194,0,OTH,0,110,110,106134,6600,0,Normal
1.922545,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.97501,tcp,unknown,117446,0,OTH,0,134,134,124682,8040,0,Normal
1.904683,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
161.045664,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.977011,tcp,unknown,74682,0,OTH,0,104,104,80298,6240,0,Normal
0.980595,tcp,unknown,46910,0,OTH,0,72,72,50798,4320,0,Normal
0.945638,tcp,unknown,77518,0,OTH,0,96,96,82702,5760,0,Normal
2.922268,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.962485,tcp,unknown,96594,0,OTH,0,114,114,102750,6840,0,Normal
0.268044,other,unknown,0,0,OTH,0,2,0,122,0,0,Normal
0.004781,tcp,http,0,12,RSTR,0,2,2,120,80,1,Attack
0.952997,tcp,unknown,60318,0,OTH,0,76,76,64422,4560,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.992611,tcp,unknown,109030,0,OTH,0,116,116,115294,6960,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.082062,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
3.425956,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
2.936851,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.926459,tcp,unknown,48972,0,OTH,0,72,72,52860,4320,0,Normal
0.97259,tcp,unknown,96334,0,OTH,0,112,112,102382,6720,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1.92223,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
152.083943,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
2.936701,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.323789,udp,unknown,582,0,OTH,0,4,0,750,0,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
3.429477,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
0.960047,tcp,unknown,88868,0,OTH,0,98,98,94160,5880,0,Normal
0.984202,tcp,unknown,124892,0,OTH,0,138,138,132344,8280,0,Normal
1e-06,udp,unknown,274,0,OTH,0,2,0,358,0,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.992423,tcp,unknown,69356,0,OTH,0,94,94,74432,5640,0,Normal
54.97803,tcp,dns,0,0,S1,0,6,0,384,0,1,Attack
0.987109,tcp,unknown,105546,0,OTH,0,120,118,112026,7080,0,Normal
1.907089,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.96198,tcp,unknown,76550,0,OTH,0,94,94,81626,5640,0,Normal
2.932885,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
4e-05,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.995105,tcp,unknown,106270,0,OTH,0,118,110,112642,6600,0,Normal
0.973084,tcp,unknown,96266,0,OTH,0,108,108,102098,6480,0,Normal
1.904998,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
2.944715,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
2.930738,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1.900071,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
2.927138,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.980896,tcp,unknown,80928,0,OTH,0,102,102,86436,6120,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
1.910067,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.936982,tcp,unknown,108502,0,OTH,0,116,116,114766,6960,0,Normal
1.89003,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.96395,tcp,unknown,72402,0,OTH,0,92,90,77370,5400,0,Normal
1.889823,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.995335,tcp,unknown,76116,0,OTH,0,94,94,81192,5640,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.950846,tcp,unknown,72184,0,OTH,0,92,92,77152,5520,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1.894424,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
351.176009,other,unknown,3588,0,OTH,0,138,0,4140,0,1,Attack
0.966691,tcp,unknown,78632,0,OTH,0,94,94,83708,5640,0,Normal
2.939817,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.041956,udp,unknown,582,0,OTH,0,4,0,750,0,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,udp,unknown,162,0,OTH,0,2,0,246,0,0,Normal
2.905597,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.991419,tcp,unknown,97018,0,OTH,0,112,112,103066,6720,0,Normal
0.970436,tcp,unknown,60590,0,OTH,0,72,72,64478,4320,0,Normal
0.971641,tcp,unknown,102476,0,OTH,0,114,110,108632,6600,0,Normal
3.426277,tcp,http,90,0,S1,0,15,0,600,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.01293,tcp,unknown,4532,0,RSTO,0,6,4,4868,240,0,Normal
0.251449,udp,unknown,658,0,OTH,0,4,0,826,0,0,Normal
95.038848,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
2.912409,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.048247,tcp,unknown,4,12,RSTR,0,2,2,88,80,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
3.432925,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
2.936585,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.197593,tcp,unknown,18650,0,RSTO,0,26,24,20054,1440,0,Normal
1.889789,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
3.425912,tcp,http,90,0,S1,0,15,0,600,0,1,Attack
2.930574,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.139575,other,unknown,0,0,OTH,0,2,0,122,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1.892523,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1e-06,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
1.905764,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.96246,tcp,unknown,78096,0,OTH,0,102,102,83604,6120,0,Normal
0.962591,tcp,unknown,77894,0,OTH,0,92,92,82862,5520,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.985534,tcp,unknown,73740,0,OTH,0,98,98,79032,5880,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.961719,tcp,unknown,91786,0,OTH,0,104,104,97402,6240,0,Normal
0.943127,tcp,unknown,71562,0,OTH,0,90,90,76422,5400,0,Normal
0.970495,tcp,unknown,75624,0,OTH,0,94,94,80700,5640,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.200481,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
2.921842,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.985078,tcp,unknown,71224,0,OTH,0,88,88,75976,5280,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
2.917413,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.98114,tcp,unknown,112218,0,OTH,0,124,124,118914,7440,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
3.423441,tcp,http,90,0,S1,0,15,0,600,0,1,Attack
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.978987,tcp,unknown,103522,0,OTH,0,120,118,110002,7080,0,Normal
2.936704,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1.418209,udp,dns,0,0,OTH,0,8,0,224,0,1,Attack
0.742956,tcp,unknown,54670,0,RSTO,0,74,72,58678,4320,0,Normal
0.978454,tcp,unknown,101110,0,OTH,0,118,118,107482,7080,0,Normal
0.985437,tcp,unknown,98746,0,OTH,0,116,116,105010,6960,0,Normal
0.969765,tcp,unknown,61002,0,OTH,0,78,80,65214,4800,0,Normal
0.96595,tcp,unknown,90970,0,OTH,0,112,112,97018,6720,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.935007,tcp,unknown,60298,0,OTH,0,88,88,65050,5280,0,Normal
2.935856,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1e-06,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.962946,tcp,unknown,112512,0,OTH,0,120,120,118998,7200,0,Normal
0.230535,tcp,unknown,12178,0,RSTO,0,14,16,12934,960,0,Normal
0.603483,tcp,unknown,142564,1316,S1,0,122,90,149180,6684,0,Normal
0.436648,udp,unknown,870,0,OTH,0,8,0,1206,0,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.977424,tcp,unknown,94502,0,OTH,0,110,106,100442,6360,0,Normal
0.0,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.979758,tcp,unknown,74832,0,OTH,0,92,92,79800,5520,0,Normal
0.250229,udp,unknown,324,0,OTH,0,4,0,492,0,0,Normal
0.971666,tcp,unknown,47812,0,OTH,0,70,70,51592,4200,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.752811,udp,unknown,982,0,OTH,0,8,0,1318,0,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.966819,tcp,unknown,98668,0,OTH,0,114,112,104824,6720,0,Normal
0.554763,tcp,unknown,97330,1320,S1,0,94,70,102434,5488,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1.4e-05,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
2.948473,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1.418215,udp,dns,0,0,OTH,0,8,0,224,0,1,Attack
0.975222,tcp,unknown,92958,0,OTH,0,102,102,98466,6120,0,Normal
320.865701,tcp,dns,0,0,S1,0,8,0,512,0,1,Attack
1e-06,udp,unknown,86,0,OTH,0,2,0,170,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1.901763,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.960714,tcp,unknown,105904,0,OTH,0,114,112,112060,6720,0,Normal
2.906698,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.960648,tcp,unknown,90400,0,OTH,0,100,100,95800,6000,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1.910052,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.959482,tcp,unknown,77488,0,OTH,0,94,94,82564,5640,0,Normal
1.906614,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1.92271,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.708299,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.944749,tcp,unknown,78190,0,OTH,0,96,96,83374,5760,0,Normal
0.957485,tcp,unknown,76956,0,OTH,0,96,96,82140,5760,0,Normal
123.663698,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.977244,tcp,unknown,90183,0,OTH,0,97,90,95421,5400,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.984104,tcp,unknown,88432,0,OTH,0,98,96,93724,5760,0,Normal
0.0,udp,unknown,274,0,OTH,0,2,0,358,0,0,Normal
0.984293,tcp,unknown,74600,0,OTH,0,94,94,79676,5640,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1.906114,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.972867,tcp,unknown,93702,0,OTH,0,114,114,99858,6840,0,Normal
176.150616,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
1.915386,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.05909,udp,unknown,582,0,OTH,0,4,0,750,0,0,Normal
1.91355,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.940529,tcp,unknown,97254,0,OTH,0,114,112,103410,6720,0,Normal
0.979404,tcp,unknown,108982,0,OTH,0,116,116,115246,6960,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1.928556,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1.935861,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.124515,tcp,unknown,1886,1320,S1,0,12,16,2562,2248,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
3.427781,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
3.424227,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.966081,tcp,unknown,70078,0,OTH,0,90,90,74938,5400,0,Normal
2.91532,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.529047,tcp,unknown,81684,0,RSTO,0,84,82,86232,4920,0,Normal
2.926409,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.964386,tcp,unknown,78248,0,OTH,0,94,94,83324,5640,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1.922678,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1.910982,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.0,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1.890949,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.974653,tcp,unknown,79906,0,OTH,0,100,100,85306,6000,0,Normal
0.423617,tcp,unknown,35332,0,RSTO,0,40,36,37492,2160,0,Normal
0.0,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
297.192362,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.880205,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
3.427122,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
0.974021,tcp,unknown,77490,0,OTH,0,100,100,82890,6000,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.962396,tcp,unknown,63916,0,OTH,0,80,80,68236,4800,0,Normal
0.030764,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
0.960361,tcp,unknown,71702,0,OTH,0,88,88,76454,5280,0,Normal
0.971176,tcp,unknown,74752,0,OTH,0,96,96,79936,5760,0,Normal
1.418351,udp,dns,0,0,OTH,0,8,0,224,0,1,Attack
0.990789,tcp,unknown,78470,0,OTH,0,98,98,83762,5880,0,Normal
0.967136,tcp,unknown,61472,0,OTH,0,78,78,65684,4680,0,Normal
0.972681,tcp,unknown,99420,0,OTH,0,118,118,105792,7080,0,Normal
258.910582,tcp,dns,0,0,S1,0,6,0,384,0,1,Attack
0.984994,tcp,unknown,71846,0,OTH,0,94,94,76922,5640,0,Normal
0.008586,tcp,ssh,4,12,RSTR,0,2,2,88,80,1,Attack
1e-06,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
3.428107,tcp,http,90,0,S1,0,15,0,600,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
9.888315,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
51.276113,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.960933,tcp,unknown,105832,0,OTH,0,106,106,111556,6360,0,Normal
0.967352,tcp,unknown,62678,0,OTH,0,82,82,67106,4920,0,Normal
3.424661,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
2.927342,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.820698,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
0.0,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
1.9228,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.988588,tcp,unknown,108586,0,OTH,0,118,110,114958,6600,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.751953,udp,unknown,982,0,OTH,0,8,0,1318,0,0,Normal
0.97487,tcp,unknown,114190,0,OTH,0,126,126,120994,7560,0,Normal
0.006454,tcp,unknown,4,12,RSTR,0,2,2,88,80,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.934451,tcp,unknown,56900,0,OTH,0,74,74,60896,4440,0,Normal
0.962797,tcp,unknown,76248,0,OTH,0,96,96,81432,5760,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.984633,tcp,unknown,61852,0,OTH,0,84,86,66388,5160,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.751662,udp,unknown,982,0,OTH,0,8,0,1318,0,0,Normal
1.912068,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1.889527,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.98679,tcp,unknown,80292,0,OTH,0,100,100,85692,6000,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.968704,tcp,unknown,113276,0,OTH,0,128,128,120188,7680,0,Normal
2.933227,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
2.937833,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.501791,udp,unknown,486,0,OTH,0,6,0,738,0,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.969467,tcp,unknown,64832,0,OTH,0,90,90,69692,5400,0,Normal
1.891678,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.915844,tcp,unknown,67038,0,OTH,0,90,90,71898,5400,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
3.427229,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
0.982608,tcp,unknown,84124,0,OTH,0,96,96,89308,5760,0,Normal
0.946029,tcp,unknown,99302,0,OTH,0,114,114,105458,6840,0,Normal
0.016281,tcp,unknown,4,12,RSTR,0,2,2,88,80,1,Attack
0.027516,tcp,unknown,4,12,RSTR,0,2,2,88,80,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.98606,tcp,unknown,112038,0,OTH,0,126,126,118842,7560,0,Normal
0.676366,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
