orig_ip_bytes,tunnel_parents,conn_state,resp_bytes,resp_pkts,local_resp,id.orig_h,ip_proto,orig_bytes,orig_pkts,id.resp_h,id.orig_p,ts,uid,duration,missed_bytes,history,label,local_orig,resp_ip_bytes,service,id.resp_p,proto
1511,0,SF,894,0,T,192.168.10.120,17,1478.0,9.0,224.0.0.251,40000,1776324937.909394,CkIIVB5SYOE93H2g7,1.661198,0,D,0,T,951,dhcp,1900,udp
1608,0,S0,217,12,T,192.168.91.75,6,2420.5670309450497,71.92006506628192,192.168.10.120,58880,1776348995.837988,f854a35e3cb9419e86,0.7690423682202449,0,ShADTadtFf,1,T,1074,http,8080,tcp
1261,0,OTH,213,4,T,169.254.23.111,17,1211.0,7.0,224.0.0.251,40000,1776364336.9550374,CQjWMg4e2Mh3FxeGce,0.654958,0,D,0,T,241,ntp,1900,udp
1464,0,S0,0,0,T,192.168.202.134,6,141.0,1.0,192.168.10.120,58866,1776348989.824749,0e09796b5ac4422dbe,0.1221592838790262,0,ShADTadtFf,1,T,1448,http,843,tcp
333,0,S0,0,0,T,192.168.176.54,17,0.0,5.745701436797994,255.255.255.255,68,1776345543.196169,6a8f79d49b844001b5,0.860761797416258,0,D,1,T,0,dhcp,67,udp
460,0,OTH,680,0,T,0.0.0.0,17,409.0,3.0,255.255.255.255,5353,1776342854.0717163,CNrvXowyqsHZywhUa,1.008895,0,D,0,T,740,ntp,1900,udp
1462,0,S0,1090,1,T,0.0.0.0,17,1402.0,5.0,255.255.255.255,5353,1776348491.3503575,Ci8mXcCzvwh7NRFQf,1.864877,0,D,0,T,1136,dns,5353,udp
120,0,SF,708,3,T,0.0.0.0,17,79.0,7.0,255.255.255.255,5353,1776346375.9109588,CR6iwr22w1vrV2mOTb,0.614423,0,D,0,T,741,-,5353,udp
1608,0,S0,166,20,T,192.168.220.170,6,749.367399540815,89.69994558947383,192.168.10.120,44042,1776345565.729119,266fd992aec34caf8d,0.1286706489191818,0,ShADTaFdtR,1,T,1388,http,8080,udp
1091,0,SF,489,5,T,0.0.0.0,17,1032.0,7.0,255.255.255.255,68,1776325947.3185558,Ce1vPg4B4wq7eIb5Id,0.337323,0,D,0,T,522,-,67,udp
513,0,OTH,1134,0,T,0.0.0.0,17,471.0,2.0,255.255.255.255,5353,1776347786.4865077,CVwoTn4nJrT7U5KG7k,1.713888,0,D,0,T,1178,dhcp,5353,udp
975,0,SF,1012,1,F,fe80::de4a:3eff:fe7d:a510,17,918.0,6.0,ff02::fb,5353,1776363383.998137,CouFqy8eakOAPTNh8,1.311217,0,D,0,T,1049,dns,1900,udp
575,0,OTH,298,0,T,0.0.0.0,17,519.0,9.0,255.255.255.255,5353,1776346440.386802,CWEjHA4H3bKP3txchd,0.698342,0,D,0,T,354,ntp,5353,udp
1540,0,S0,190,20,T,192.168.212.150,6,659.7231858970952,172.36274244280807,192.168.10.120,52952,1776349039.650152,c71a54dc3b46409ab5,1.2800060369610902,0,ShADTaFdtfR,1,T,1436,http,8080,tcp
333,0,S0,0,0,T,192.168.91.33,17,0.0,6.100218551757202,255.255.255.255,68,1776349067.115735,5677d22210644a8eb7,0.6751349719415198,0,D,1,T,0,dhcp,67,udp
1832,0,S0,0,0,T,192.168.19.220,6,87.0,3.0,192.168.10.120,53024,1776349040.558098,feecdcc14507483fa0,0.0860858372137573,0,ShADTaFdtRf,1,T,1644,http,949,udp
1618,0,S0,0,0,T,192.168.105.33,6,164.0,1.0,192.168.10.120,53014,1776349040.356233,c8e102b19c694712b3,0.0942475595424621,0,ShADTaFdtR,1,T,1388,http,683,udp
477,0,OTH,396,3,T,0.0.0.0,17,425.0,5.0,255.255.255.255,50000,1776346886.5520744,CtTyYogPoi8Gywdf5,0.490112,0,D,0,T,425,ntp,1900,udp
1454,0,S0,0,0,T,192.168.202.221,6,122.0,1.0,192.168.10.120,36702,1776345515.324087,8b39c7cd994a4acbb8,0.0072340847409564,0,ShADTadtFf,1,T,1324,http,790,tcp
1608,0,REJ,217,1,T,192.168.128.13,6,380.0,3.0,192.168.10.120,36922,1776349012.068842,d5a543927c3d44dfaa,1.012427866773402,0,ShADTadtFf,1,T,1074,http,23,tcp
1172,0,S0,148,4,T,0.0.0.0,17,1132.0,2.0,255.255.255.255,68,1776325625.0152636,CsxUWPmht5nrPSE6c,0.638272,0,D,0,T,169,ntp,67,udp
1428,0,REJ,368,2,T,192.168.177.199,6,290.0,3.0,192.168.10.120,58852,1776348989.319116,2ce977497cb1423ea1,0.1932775017693074,0,ShADTadtFf,1,T,1376,http,23,udp
1766,0,REJ,0,0,T,192.168.118.216,6,173.0,3.0,192.168.10.120,53038,1776349040.658969,9eebfddd2a034dcb83,0.1988726154184078,0,ShADTaFdtR,1,T,1492,http,304,tcp
958,0,SF,298,2,T,0.0.0.0,17,898.0,7.0,255.255.255.255,50000,1776347785.7886438,CVwoTn4nJrT7U5KG7k,1.238467,0,D,0,T,332,ntp,1900,udp
1568,0,REJ,166,1,T,192.168.97.133,6,216.0,3.0,192.168.10.120,52962,1776349039.751209,3ad9245d5b1649bdb0,0.4559391008393745,0,ShADTaFdtR,1,T,1388,http,22,tcp
752,0,OTH,165,1,T,0.0.0.0,17,730.0,9.0,255.255.255.255,5353,1776345863.5764666,Cw0MJB1RPAjPkkdmF2,1.358137,0,D,0,T,186,dhcp,1900,udp
609,0,OTH,817,1,T,0.0.0.0,17,580.0,6.0,255.255.255.255,5353,1776342600.2471342,CRw98K1l2o7wWpDjCd,1.534489,0,D,0,T,868,dhcp,5353,udp
1510,0,SF,718,3,T,0.0.0.0,17,1468.0,3.0,255.255.255.255,50000,1776364723.8567128,CNV5wl2QyKE2KGgI9g,1.261551,0,D,0,T,753,dns,1900,udp
1678,0,S0,190,22,T,192.168.179.75,6,806.1638647045887,168.30841951782347,192.168.10.120,44018,1776345565.426517,d9339e6c627f4fc4b3,0.7702948969265982,0,ShADTaFdtfR,1,T,1540,http,8080,udp
1468,0,S0,0,0,T,192.168.71.152,6,171.0,2.0,192.168.10.120,58842,1776348988.813625,7d4f604e4607451ba7,0.0043188246704537,0,ShADTadtFf,1,T,1456,http,614,tcp
1690,0,S0,0,0,T,192.168.13.102,6,84.0,2.0,192.168.10.120,44044,1776345565.830006,a0ab860e47214597b0,0.0071604875790789,0,ShADTaFdtfR,1,T,1540,http,751,tcp
1428,0,RSTO,368,0,T,192.168.230.174,6,290.0,3.0,192.168.10.120,58852,1776348989.319116,39c21431266e4aee86,0.694236455401365,0,ShADTadtFf,1,T,1376,http,23,tcp
1210,0,SF,743,1,T,0.0.0.0,17,1161.0,1.0,255.255.255.255,68,1776347078.4055398,CDd3C6f1JxEIMprDh,0.424088,0,D,0,T,790,ntp,67,udp
1680,0,REJ,0,0,T,192.168.201.177,6,183.0,1.0,192.168.10.120,52982,1776349040.053821,c8986a142b0a455abc,0.0016802737488886,0,ShADTaFdtfR,1,T,1540,http,767,tcp
640,0,SF,1039,4,F,fe80::de4a:3eff:fe7d:a510,17,607.0,4.0,ff02::fb,68,1776361100.6982858,CKaAXj13OmuCvlt7K3,1.17206,0,C,0,T,1075,dns,1900,udp
1678,0,S0,190,22,T,192.168.117.147,6,783.1173822877796,96.52207959774324,192.168.10.120,44018,1776345565.426517,e608e3c191fe4df7a0,0.9461758006819267,0,ShADTaFdtfR,1,T,1540,http,8080,tcp
1493,0,OTH,163,5,T,0.0.0.0,17,1466.0,3.0,255.255.255.255,50000,1776364788.6206276,C5NjKq4jIZRpWy0YA5,1.6753,0,D,0,T,218,dhcp,5353,udp
701,0,OTH,78,3,T,0.0.0.0,17,642.0,7.0,255.255.255.255,50000,1776347591.427032,CDVLldIwBf0gcndT3,0.35356,0,D,0,T,133,-,5353,udp
186,0,SF,656,0,T,169.254.23.111,17,161.0,7.0,224.0.0.251,5353,1776324987.088444,CjWqTnVV26N9jsz0i,1.801333,0,C,0,T,677,ntp,1900,udp
1536,0,S0,190,20,T,192.168.241.225,6,1400.7573215286484,173.87516313907747,192.168.10.120,52978,1776349039.952987,84eccca5edad4b5db1,0.966639791967821,0,ShADTaFdtRf,1,T,1436,http,8080,udp
1744,0,REJ,0,0,T,192.168.110.100,6,173.0,3.0,192.168.10.120,60896,1776349023.169123,bb2f25615d7b40f092,0.0409548071989506,0,ShADTadtFf,1,T,1028,http,105,udp
310,0,OTH,312,3,T,0.0.0.0,17,275.0,6.0,255.255.255.255,68,1776342600.242517,CRw98K1l2o7wWpDjCd,0.479426,0,D,0,T,339,dns,67,udp
1594,0,S0,166,20,T,192.168.118.135,6,1818.7019235507928,134.3415628419459,192.168.10.120,44056,1776345565.93093,2785b839e83644d1b1,0.789584228258126,0,ShADTaFdtR,1,T,1388,http,8080,tcp
322,0,S0,348,1,T,0.0.0.0,17,266.0,4.0,255.255.255.255,5353,1776342662.8377702,CmD6gckJgyDNnwsD6,1.859607,0,D,0,T,373,ntp,1900,udp
1610,0,S0,217,12,T,192.168.100.85,6,2452.596235070695,119.27948620300882,192.168.10.120,36914,1776349007.995855,4302a4c199834bb5b0,1.0752172314162385,0,ShADTadtFf,1,T,1074,http,8080,udp
1602,0,REJ,0,0,T,192.168.93.52,6,174.0,3.0,192.168.10.120,44104,1776345566.435292,944e1407f0b54e6ea5,0.0338231404868158,0,ShADTaFdtR,1,T,1388,http,923,udp
1262,0,RSTO,208,0,T,192.168.194.140,6,259.0,3.0,192.168.10.120,34026,1776348981.710234,6459319c4bf543d696,1.6516450826036826,0,ShADTadtR,1,T,952,http,23,tcp
574,0,RSTO,0,1,T,192.168.27.94,17,462.0,5.0,239.255.255.250,59037,1776349078.963808,f4ca2163bbda4d81b9,1.813923073339484,0,D,1,T,0,0,22,tcp
1051,0,S0,171,2,T,0.0.0.0,17,1007.0,2.0,255.255.255.255,40000,1776324982.8748884,CpjFEr1VYDLttv3L92,0.670491,0,D,0,T,231,dhcp,5353,udp
1454,0,RSTO,350,1,T,192.168.115.179,6,303.0,2.0,192.168.10.120,58838,1776348988.309423,c1e9337f3ef14910ae,1.5283110636273955,0,ShADTadtFf,1,T,1340,http,3389,tcp
1347,0,SF,924,4,T,192.168.10.120,17,1289.0,10.0,224.0.0.251,40000,1776324703.8408186,C3OoqI2lth60cYg9rb,1.079875,0,D,0,T,967,dns,1900,udp
144,0,S0,990,3,T,0.0.0.0,17,105.0,1.0,255.255.255.255,5353,1776346504.5033512,Cn7Lgm24w1xzMhLWkg,0.33656,0,D,0,T,1012,-,1900,udp
1262,0,S0,208,10,T,192.168.109.14,6,1316.0703433090946,63.17154936635129,192.168.10.120,36684,1776345510.126879,f9f54d37cf3d4ec296,1.4257956588759542,0,ShADTadtR,1,T,952,http,8080,tcp
1358,0,S0,434,0,F,fe80::de4a:3eff:fe7d:a510,58,1325.0,10.0,ff02::2,5353,1776341758.620264,CJNgws4rJy3hMVDft7,0.186625,0,0,0,T,493,dhcp,5353,icmp
1066,0,SF,382,4,T,0.0.0.0,17,1016.0,7.0,255.255.255.255,40000,1776346248.042723,C1WtA8zHTKOo2l3z7,1.179103,0,D,0,T,413,dhcp,5353,udp
1608,0,REJ,166,2,T,192.168.93.1,6,236.0,3.0,192.168.10.120,44022,1776345565.52735,64f9357149dd4e73a4,1.1770126884327352,0,ShADTaFdtR,1,T,1388,http,22,tcp
349,0,OTH,1100,1,T,0.0.0.0,17,318.0,1.0,255.255.255.255,40000,1776347014.5975485,C539z7OwvB0rzQ8H8,1.112047,0,D,0,T,1122,-,67,udp
1596,0,S0,166,20,T,192.168.3.71,6,1155.1223371488402,124.22487381377152,192.168.10.120,53004,1776349040.255385,062e619197fa405ba3,1.2033593618252707,0,ShADTaFdtR,1,T,1388,http,8080,tcp
284,0,OTH,1050,4,F,fe80::de4a:3eff:fe7d:a510,58,233.0,5.0,ff02::2,68,1776362041.363804,CZwyZr1knq3X0uP493,1.400947,0,0,0,T,1088,-,67,icmp
91,0,OTH,221,2,T,0.0.0.0,17,60.0,9.0,255.255.255.255,5353,1776363124.1606505,CNrddd3XQ315MyW3Yd,1.854733,0,D,0,T,262,dns,67,udp
1535,0,OTH,1083,0,T,169.254.23.111,17,1486.0,5.0,224.0.0.251,5353,1776324985.9501855,CjWqTnVV26N9jsz0i,1.792052,0,C,0,T,1126,-,1900,udp
1262,0,S0,208,10,T,192.168.210.237,6,1251.4007803692002,92.2736503561298,192.168.10.120,34096,1776348982.619202,3e295d2f525749f0a8,0.2055128346150659,0,ShADTadtR,1,T,952,http,8080,tcp
2148,0,REJ,0,0,T,192.168.69.134,6,113.0,2.0,192.168.10.120,60886,1776349022.316753,8023a47e402c4cb9a0,0.066414597525034,0,ShADTadtFf,1,T,1028,http,618,udp
222,0,SF,180,2,F,fe80::de4a:3eff:fe7d:a510,17,183.0,7.0,ff02::fb,40000,1776347359.4253397,CqKdf31VhzEHhWr1f2,1.008496,0,D,0,T,210,dns,5353,udp
1438,0,RSTO,378,2,T,192.168.39.86,6,295.0,4.0,192.168.10.120,58376,1776345517.849111,f611035f18e8418391,0.6097916941197472,0,ShADTadtFf,1,T,1396,http,23,udp
1168,0,S0,37,2,T,0.0.0.0,17,1145.0,8.0,255.255.255.255,5353,1776325882.9525633,Coq1413f3GMl65ooZc,1.420659,0,D,0,T,71,ntp,5353,udp
574,0,S0,0,0,T,192.168.68.250,17,3977.2573249834345,14.67967431333986,239.255.255.250,59037,1776349078.963808,07618ee3fbd545989e,0.3051121867687982,0,D,1,T,0,0,1900,tcp
1454,0,S0,342,12,T,192.168.84.98,6,2783.556887876552,104.09791716894138,192.168.10.120,36702,1776345515.324087,8428a34f765849b2ac,1.217450219621478,0,ShADTadtFf,1,T,1324,http,8080,tcp
1568,0,RSTO,166,2,T,192.168.19.60,6,216.0,3.0,192.168.10.120,52962,1776349039.751209,65db9d2c762142d6bf,0.5493956263230071,0,ShADTaFdtR,1,T,1388,http,3389,tcp
120,0,OTH,485,4,T,0.0.0.0,17,74.0,10.0,255.255.255.255,5353,1776362293.416286,CVgL0IfUYnlpFtKt4,1.258292,0,D,0,T,531,-,67,udp
1309,0,OTH,598,3,T,192.168.10.120,17,1270.0,5.0,239.255.255.250,40000,1776364702.2296062,ChWFEM2zFQ3nRXezc9,1.817004,0,D,0,T,653,ntp,1900,udp
271,0,OTH,349,4,F,fe80::127d:1aff:fe3f:36c4,58,221.0,9.0,ff02::16,40000,1776348309.7486365,CKdiza4JJBwQRPTgcb,1.835563,0,0,0,T,392,ntp,1900,icmp
1262,0,S0,0,0,T,192.168.50.58,6,142.0,2.0,192.168.10.120,36684,1776345510.126879,859898f3aefc4a149e,0.173325641920213,0,ShADTadtR,1,T,952,http,768,tcp
1432,0,S0,0,0,T,192.168.153.251,6,68.0,3.0,192.168.10.120,44002,1776345565.124063,e7c9ddc98f1d4d57bf,0.1295001908170045,0,ShADTaFdtR,1,T,1284,http,709,tcp
1596,0,RSTO,166,0,T,192.168.181.76,6,230.0,3.0,192.168.10.120,53004,1776349040.255385,a71175de238c473c8c,0.9779315438687712,0,ShADTaFdtR,1,T,1388,http,23,tcp
1262,0,REJ,208,1,T,192.168.156.90,6,259.0,3.0,192.168.10.120,36684,1776345510.126879,17081006584947d98f,1.6310648668904304,0,ShADTadtR,1,T,952,http,22,udp
1502,0,OTH,419,0,F,fe80::de4a:3eff:fe7d:a510,58,1447.0,1.0,ff02::2,50000,1776361125.5276084,CQVjK71YjAr9fFoy8f,1.736424,0,0,0,T,476,ntp,1900,icmp
1013,0,SF,1023,2,T,0.0.0.0,17,967.0,10.0,255.255.255.255,5353,1776324792.4975047,CgMFEX1YJ2VdTbnzP9,0.346697,0,D,0,T,1068,dhcp,5353,udp
1262,0,S0,208,10,T,192.168.252.172,6,822.9887965437777,80.23507912026916,192.168.10.120,36612,1776345509.309935,a90b032cd65e4d2e95,1.001429175166039,0,ShADTadtR,1,T,952,http,8080,udp
1264,0,S0,0,0,T,192.168.129.134,6,118.0,2.0,192.168.10.120,36680,1776345510.06741,17a517e702974f3ebe,0.0964208839657719,0,ShADTadtR,1,T,952,http,352,tcp
1206,0,S0,696,4,T,0.0.0.0,17,1164.0,2.0,255.255.255.255,40000,1776364466.7411675,CbBoivg26f2tPwNM4,1.297255,0,D,0,T,740,ntp,67,udp
386,0,SF,884,2,T,192.168.10.120,17,350.0,4.0,239.255.255.250,68,1776360768.4303014,CPVNEWdY8u7WJX9Xf,1.048058,0,D,0,T,917,dns,1900,udp
1594,0,S0,0,0,T,192.168.106.220,6,125.0,1.0,192.168.10.120,44056,1776345565.93093,ef7ad96ebb0a4afb8c,0.0882251140356314,0,ShADTaFdtR,1,T,1388,http,527,tcp
1610,0,S0,0,0,T,192.168.204.252,6,198.0,2.0,192.168.10.120,54084,1776345527.879632,0c365bbcc3364647b5,0.032828426902038,0,ShADTadtFf,1,T,1074,http,527,udp
1340,0,SF,1019,2,T,0.0.0.0,17,1292.0,7.0,255.255.255.255,5353,1776342790.691491,CLm4YK3uXe7h4AKvM3,0.381632,0,D,0,T,1047,-,67,udp
264,0,OTH,1103,4,T,0.0.0.0,17,213.0,2.0,255.255.255.255,68,1776347656.7966447,CjmM991pRHCX9feF3l,0.440168,0,D,0,T,1126,dhcp,1900,udp
1266,0,REJ,0,0,T,192.168.93.65,6,173.0,2.0,192.168.10.120,36664,1776345509.840182,b2087a283b1e4d5286,0.0025921320481469,0,ShADTadtR,1,T,952,http,889,udp
993,0,SF,342,5,T,0.0.0.0,17,956.0,10.0,255.255.255.255,5353,1776341444.8203878,C37XLU27kZQpJ4mfl6,1.125031,0,D,0,T,377,ntp,5353,udp
258,0,S0,436,3,T,0.0.0.0,17,237.0,3.0,255.255.255.255,50000,1776324728.2283947,CUBrng1cgCAi7HMZCj,0.293932,0,D,0,T,472,dhcp,5353,udp
331,0,SF,16,0,T,0.0.0.0,17,272.0,8.0,255.255.255.255,50000,1776341574.4690008,C48bmdzbKpXDP4PM1,0.486599,0,D,0,T,57,-,1900,udp
1419,0,S0,89,0,T,0.0.0.0,17,1359.0,4.0,255.255.255.255,68,1776325688.6471004,C4eUsv28Jg7n4S1pG5,0.356835,0,D,0,T,113,ntp,67,udp
442,0,SF,980,2,T,192.168.10.120,17,398.0,8.0,224.0.0.251,68,1776324937.98833,CkIIVB5SYOE93H2g7,1.631478,0,D,0,T,1027,dhcp,1900,udp
1355,0,OTH,497,2,T,0.0.0.0,17,1304.0,4.0,255.255.255.255,40000,1776346824.6504176,C0rHEcKsS5jsuLjK,0.777213,0,D,0,T,541,-,67,udp
958,0,S0,803,3,F,fe80::de4a:3eff:fe7d:a510,58,920.0,5.0,ff02::2,40000,1776360769.4059355,CkTC4TPWbbPdVmub1,0.987707,0,0,0,T,850,-,5353,icmp
1509,0,S0,683,2,T,192.168.10.120,17,1450.0,4.0,224.0.0.251,50000,1776362103.359106,C250MZ3XMUYcHcPW0g,0.804395,0,D,0,T,720,dhcp,1900,udp
908,0,S0,657,3,T,192.168.10.120,17,886.0,7.0,224.0.0.251,50000,1776324705.039774,C3OoqI2lth60cYg9rb,0.97514,0,D,0,T,682,dns,1900,udp
889,0,OTH,1106,1,T,0.0.0.0,17,842.0,3.0,255.255.255.255,40000,1776325173.4908729,C4EbNS2FomPC8ae0D4,1.954303,0,D,0,T,1159,ntp,1900,udp
1738,0,S0,0,0,T,192.168.6.201,6,59.0,1.0,192.168.10.120,58302,1776345547.483408,f08abe9d39904d67bc,0.1638398410164747,0,ShADTadtFf,1,T,1028,http,767,tcp
1454,0,S0,166,18,T,192.168.225.141,6,677.3846939764518,146.1114839963735,192.168.10.120,44072,1776345566.132856,f985015a7076405d94,1.0869437464368654,0,ShADTaFdtR,1,T,1284,http,8080,tcp
572,0,SF,470,3,T,0.0.0.0,17,543.0,7.0,255.255.255.255,50000,1776362997.5147915,Cz6TfHLzm7VSs4b3h,1.168794,0,D,0,T,518,-,1900,udp
368,0,S0,516,3,T,192.168.10.120,17,325.0,10.0,224.0.0.251,68,1776324704.829688,C3OoqI2lth60cYg9rb,0.143079,0,D,0,T,576,dhcp,5353,udp
1349,0,SF,1151,1,T,0.0.0.0,17,1290.0,1.0,255.255.255.255,50000,1776363377.524354,CMsmyAndfcjZQUL1l,1.383485,0,D,0,T,1201,dns,67,udp
1822,0,REJ,190,2,T,192.168.127.206,6,251.0,5.0,192.168.10.120,53016,1776349040.457124,eeb1819fa348477697,1.4423384750255015,0,ShADTaFdtRf,1,T,1644,http,22,udp
684,0,SF,65,5,T,192.168.10.120,17,660.0,1.0,239.255.255.250,68,1776364673.960314,CVSVN82MMLcm8ZYBt3,0.089386,0,D,0,T,106,dhcp,1900,udp
181,0,SF,940,2,T,192.168.10.120,17,142.0,10.0,224.0.0.251,5353,1776324704.964532,C3OoqI2lth60cYg9rb,0.936606,0,D,0,T,966,dhcp,1900,udp
306,0,OTH,921,3,T,0.0.0.0,17,286.0,2.0,255.255.255.255,40000,1776362613.2991676,C1fhtD4VwG2vpP1qyb,1.320959,0,D,0,T,961,dns,1900,udp
701,0,S0,666,4,T,0.0.0.0,17,647.0,4.0,255.255.255.255,5353,1776363061.5713654,C11sAo1LEpwMgZoBZf,0.282277,0,D,0,T,719,dns,67,udp
1540,0,S0,190,20,T,192.168.44.237,6,1647.0272185401382,167.26719952134437,192.168.10.120,52952,1776349039.650152,7ad07589d3ce467fb2,0.1913909282747619,0,ShADTaFdtfR,1,T,1436,http,8080,tcp
1602,0,S0,166,20,T,192.168.100.79,6,1607.479554171244,157.65672471224386,192.168.10.120,44104,1776345566.435292,0cef8dbe49af4c78b4,0.4204000288911131,0,ShADTaFdtR,1,T,1388,http,8080,udp
586,0,OTH,105,2,T,0.0.0.0,17,541.0,5.0,255.255.255.255,5353,1776362740.9755125,CqAkfnSUWR0ISPnmc,0.046307,0,D,0,T,141,ntp,5353,udp
245,0,SF,1146,2,T,0.0.0.0,17,215.0,1.0,255.255.255.255,68,1776347399.073783,C1Exgk1RTCXZbFS9sh,1.172892,0,D,0,T,1205,ntp,1900,udp
1400,0,OTH,217,1,T,0.0.0.0,17,1349.0,8.0,255.255.255.255,68,1776325947.279358,Ce1vPg4B4wq7eIb5Id,1.408933,0,D,0,T,244,-,5353,udp
824,0,OTH,1140,2,T,0.0.0.0,17,804.0,1.0,255.255.255.255,50000,1776361907.3145251,CfjqW03HKv4vyWDYV4,1.076404,0,D,0,T,1171,dhcp,5353,udp
760,0,SF,1114,2,T,0.0.0.0,17,712.0,9.0,255.255.255.255,40000,1776343425.7714586,C3CUuE9rqv20k7Euk,1.896893,0,D,0,T,1168,ntp,5353,udp
1264,0,S0,208,10,T,192.168.128.249,6,860.120601936793,68.52562617351693,192.168.10.120,34086,1776348982.449024,511d4c266ece4ad9ba,0.5129550324067211,0,ShADTadtR,1,T,952,http,8080,udp
1517,0,SF,581,5,T,169.254.23.111,17,1479.0,7.0,224.0.0.251,50000,1776343939.1984289,CyqvKf3VzdafRv9NJf,0.584749,0,C,0,T,640,dns,1900,udp
1266,0,S0,208,10,T,192.168.151.142,6,1138.7537458459697,53.291544752538734,192.168.10.120,34074,1776348982.287725,ffd0750e223441898e,1.250197475407016,0,ShADTadtR,1,T,952,http,8080,tcp
660,0,OTH,958,2,T,0.0.0.0,17,614.0,8.0,255.255.255.255,40000,1776346950.0684204,CII5M64MKeJg7L7QWe,0.541737,0,D,0,T,1007,-,67,udp
419,0,SF,231,5,F,fe80::de4a:3eff:fe7d:a510,17,360.0,9.0,ff02::fb,40000,1776362288.7571614,CVVRCY1oYDDD9wjjW1,0.709857,0,D,0,T,284,-,67,udp
1438,0,RSTO,378,1,T,192.168.9.138,6,295.0,2.0,192.168.10.120,58376,1776345517.849111,d4b6a7a28eb4427cbd,0.4918833633601434,0,ShADTadtFf,1,T,1396,http,23,tcp
1464,0,S0,404,12,T,192.168.54.207,6,2510.504406267377,68.09810960433262,192.168.10.120,36722,1776345517.343874,aab9c6969aa34b20be,0.3157464918443073,0,ShADTadtFf,1,T,1448,http,8080,udp
906,0,OTH,589,3,T,0.0.0.0,17,886.0,9.0,255.255.255.255,68,1776342278.4167824,C87AG71wc3tcVxjLb3,1.504992,0,D,0,T,640,-,67,udp
1610,0,S0,166,20,T,192.168.65.23,6,2064.6708468298407,84.61615101358625,192.168.10.120,53046,1776349040.759871,98fd715ed2ee4afaa4,0.6967533784103809,0,ShADTaFdtR,1,T,1388,http,8080,tcp
1428,0,S0,368,12,T,192.168.124.15,6,2667.9508460611155,97.88428076479777,192.168.10.120,36716,1776345516.838488,e6cbcbf7524e4495ad,1.4326011571152069,0,ShADTadtFf,1,T,1376,http,8080,tcp
418,0,OTH,250,3,T,0.0.0.0,17,383.0,9.0,255.255.255.255,50000,1776363315.0617454,CxUi0C3NFkDWTOGqRh,1.942197,0,D,0,T,295,dhcp,5353,udp
333,0,RSTO,0,1,T,192.168.160.202,17,0.0,3.0,255.255.255.255,68,1776349067.115735,7bc93efdc36347a3bc,0.9319222633923894,0,D,1,T,0,dhcp,3389,tcp
1128,0,OTH,744,3,T,0.0.0.0,17,1077.0,10.0,255.255.255.255,68,1776325689.4994051,C4eUsv28Jg7n4S1pG5,1.77333,0,D,0,T,790,dns,1900,udp
1306,0,SF,317,5,T,0.0.0.0,17,1269.0,10.0,255.255.255.255,68,1776325303.7064495,CGmRqp0phEQ1GLaM9,1.384769,0,D,0,T,344,-,5353,udp
1744,0,S0,194,12,T,192.168.163.215,6,3421.8599328939,121.43496750905852,192.168.10.120,60896,1776349023.169123,d5ba36af3c7c4af69b,1.3367195823225773,0,ShADTadtFf,1,T,1028,http,8080,udp
1738,0,REJ,194,0,T,192.168.47.171,6,445.0,6.0,192.168.10.120,60872,1776349021.630969,33e84bf8f5f04552ad,0.5540740039534654,0,ShADTadtFf,1,T,1028,http,3389,tcp
1610,0,REJ,0,0,T,192.168.126.68,6,139.0,1.0,192.168.10.120,36914,1776349007.995855,ca2c1fc1f4614f8b90,0.1509247401435885,0,ShADTadtFf,1,T,1074,http,522,udp
1610,0,S0,217,12,T,192.168.211.216,6,2962.0413754861806,113.55974115912474,192.168.10.120,36914,1776349007.995855,8a12b9981cac4551be,0.3331566932035004,0,ShADTadtFf,1,T,1074,http,8080,udp
654,0,OTH,330,4,T,0.0.0.0,17,600.0,6.0,255.255.255.255,5353,1776342853.916195,CNrvXowyqsHZywhUa,0.135112,0,D,0,T,390,-,67,udp
1419,0,OTH,59,5,T,0.0.0.0,17,1365.0,7.0,255.255.255.255,40000,1776325432.4925506,CrrBq12nUQTbU7jQql,1.659039,0,D,0,T,101,dhcp,1900,udp
917,0,S0,466,2,F,fe80::de4a:3eff:fe7d:a510,17,863.0,1.0,ff02::fb,68,1776341711.3656132,CvFQ5u1GshcDk4DGI1,0.432152,0,D,0,T,525,ntp,1900,udp
495,0,SF,504,1,T,0.0.0.0,17,438.0,9.0,255.255.255.255,50000,1776325238.5035708,CpBQcB2GJuZ9RsBdRi,1.999036,0,D,0,T,540,dns,1900,udp
1181,0,S0,204,1,T,0.0.0.0,17,1130.0,1.0,255.255.255.255,40000,1776325625.666011,CsxUWPmht5nrPSE6c,1.188964,0,D,0,T,233,-,67,udp
1479,0,S0,151,4,T,0.0.0.0,17,1452.0,3.0,255.255.255.255,68,1776363060.7641482,C11sAo1LEpwMgZoBZf,1.216087,0,D,0,T,202,dhcp,1900,udp
1438,0,OTH,1005,5,T,0.0.0.0,17,1415.0,2.0,255.255.255.255,68,1776346824.4787595,C0rHEcKsS5jsuLjK,0.144885,0,D,0,T,1052,dns,67,udp
1207,0,SF,469,2,T,192.168.10.120,17,1186.0,8.0,224.0.0.251,5353,1776347354.63123,CjqUi72ry6R8b2yyVg,0.561391,0,D,0,T,525,dhcp,5353,udp
